doc_id;word;start;end;babelSynsetID;score;coherence;global
2024-RDJ;protection;18;27;bn:00064837n;0.0;0.0;0.0
2024-RDJ;regulation;29;38;bn:00059436n;0.0;0.0;0.0
2024-RDJ;gdpr;40;43;bn:00730526n;0.0;0.0;0.0
2024-RDJ;dramatically;45;56;bn:00115126r;0.0;0.0;0.0
2024-RDJ;affect;58;63;bn:00082430v;0.7142857142857143;0.12195121951219512;0.002153501593591179
2024-RDJ;way;69;71;bn:00033729n;0.7405128205128205;0.4634146341463415;0.062193126022913256
2024-RDJ;organizations;73;85;bn:00059480n;0.8121720881427072;0.43902439024390244;0.06667240933758291
2024-RDJ;approach;87;94;bn:00082732v;0.0;0.0;0.0
2024-RDJ;dater;96;100;bn:13760425n;0.0;0.0;0.0
2024-RDJ;privacy;102;108;bn:00064476n;0.0;0.0;0.0
2024-RDJ;forcing;110;116;bn:00085252v;0.0;0.0;0.0
2024-RDJ;rethink;126;132;bn:00092934v;1.0;0.024390243902439025;8.614006374364717e-05
2024-RDJ;upgrade;138;144;bn:00095455v;0.8;0.04878048780487805;0.0003445602549745887
2024-RDJ;business processes;152;169;bn:02788029n;1.0;0.14634146341463414;0.010853648031699543
2024-RDJ;order;174;178;bn:00059303n;0.0;0.0;0.0
2024-RDJ;comply;183;188;bn:00082139v;1.0;0.024390243902439025;8.614006374364717e-05
2024-RDJ;gdpr;195;198;bn:00730526n;0.0;0.0;0.0
2024-RDJ;systematic literature review;213;240;bn:02352276n;1.0;0.12195121951219512;0.002584201912309415
2024-RDJ;slr;242;244;bn:03562289n;0.0;0.0;0.0
2024-RDJ;examiner;249;256;bn:00032097n;0.9;0.07317073170731707;0.0007752605736928245
2024-RDJ;primary;262;268;bn:00099598a;0.8181818181818182;0.07317073170731707;0.0007752605736928245
2024-RDJ;studies;270;276;bn:00074790n;0.0;0.0;0.0
2024-RDJ;identify;278;285;bn:00089574v;0.0;0.0;0.0
2024-RDJ;research;291;298;bn:00067280n;0.7829181494661922;0.24390243902439024;0.018950814023602377
2024-RDJ;carried;300;306;bn:00084554v;0.0;0.0;0.0
2024-RDJ;methods;316;322;bn:00054625n;0.0;0.0;0.0
2024-RDJ;proposed;333;340;bn:00082417v;0.0;0.0;0.0
2024-RDJ;applied;342;348;bn:00082705v;0.0;0.0;0.0
2024-RDJ;integrated;354;363;bn:00089663v;0.0;0.0;0.0
2024-RDJ;avoir;370;374;bn:01588530n;0.0;0.0;0.0
2024-RDJ;business process;376;391;bn:02788029n;1.0;0.14634146341463414;0.010853648031699543
2024-RDJ;life;393;396;bn:00051045n;0.0;0.0;0.0
2024-RDJ;cycler;398;403;bn:13719980n;0.0;0.0;0.0
2024-RDJ;defined;405;411;bn:00086464v;0.0;0.0;0.0
2024-RDJ;bpm;416;418;bn:00009418n;0.0;0.0;0.0
2024-RDJ;cope with;423;431;bn:00085799v;1.0;0.024390243902439025;0.00017228012748729435
2024-RDJ;new;438;440;bn:00107267a;0.0;0.0;0.0
2024-RDJ;regulation;442;451;bn:00059436n;0.0;0.0;0.0
