doc_id;word;start;end;babelSynsetID;score;coherence;global
2016-BRZ;decentralization;475;490;bn:00025690n;0.0;0.0;0.0
2016-BRZ;case examples;503;515;bn:00016433n;0.967741935483871;0.15873015873015872;0.0022198790165935955
2016-BRZ;demonstrate;521;531;bn:00086567v;0.7692307692307693;0.07936507936507936;0.0005549697541483989
2016-BRZ;application;541;551;bn:00005092n;0.0;0.0;0.0
2016-BRZ;Enterprise Modeling;564;582;bn:03617553n;1.0;0.2857142857142857;0.0073256007547588655
2016-BRZ;method;590;595;bn:00054625n;0.0;0.0;0.0
2016-BRZ;efficient;598;606;bn:00102049a;0.91;0.1111111111111111;0.0016834082542501435
2016-BRZ;centralized;614;624;bn:00099443a;1.0;0.06349206349206349;0.0002959838688791461
2016-BRZ;organization;626;637;bn:00059480n;0.0;0.0;0.0
2016-BRZ;challenging;653;663;bn:00084758v;0.0;0.0;0.0
2016-BRZ;decentralized organization;671;696;bn:00025691n;1.0;0.20634920634920634;0.0031263296150359807
2016-BRZ;discuss;702;708;bn:00086931v;0.75;0.031746031746031744;0.00011099395082967979
2016-BRZ;method;719;724;bn:00054625n;0.0;0.0;0.0
2016-BRZ;extended;733;740;bn:00087913v;0.8695652173913043;0.06349206349206349;0.0007399596721978652
2016-BRZ;order;745;749;bn:00059303n;0.0;0.0;0.0
2016-BRZ;provide;754;760;bn:00088643v;0.0;0.0;0.0
2016-BRZ;explicit;765;772;bn:00102589a;0.7692307692307693;0.06349206349206349;0.0003699798360989326
2016-BRZ;support;774;780;bn:00075330n;0.0;0.0;0.0
2016-BRZ;organizational;786;799;bn:00107970a;1.0;0.12698412698412698;0.0011839354755165843
2016-BRZ;decentralization;801;816;bn:00025690n;0.0;0.0;0.0
2023-RG;modern society;3;16;bn:01097033n;1.0;0.17857142857142858;0.0014532469689420362
2023-RG;digital security;25;40;bn:01465314n;1.0;0.017857142857142856;2.0760670984886232e-05
2023-RG;major;47;51;bn:00106335a;0.7371134020618557;0.09821428571428571;0.0004947959918064552
2023-RG;preoccupation;53;65;bn:00000476n;0.8048780487804879;0.08035714285714286;0.00034255107125062283
2023-RG;perception;72;81;bn:00061500n;0.8927068723702665;0.3392857142857143;0.008809444721253392
2023-RG;trust;86;90;bn:00078487n;0.0;0.0;0.0
2023-RG;undergoing;95;104;bn:00095355v;1.0;0.03571428571428571;6.920223661628744e-05
2023-RG;fundamental;106;116;bn:00099258a;0.0;0.0;0.0
2023-RG;transformations;118;132;bn:00071059n;0.0;0.0;0.0
2023-RG;Blockchain;135;144;bn:13658974n;0.0;0.0;0.0
2023-RG;community;146;154;bn:00021248n;0.9390243902439024;0.25;0.004262857775563306
2023-RG;created;156;162;bn:00086008v;0.7200736648250461;0.20535714285714285;0.002705807451696839
2023-RG;substantial;166;176;bn:00110620a;0.0;0.0;0.0
2023-RG;body of knowledge;178;194;bn:03786890n;1.0;0.10714285714285714;0.000539777445607042
2023-RG;design;199;204;bn:00026535n;0.0;0.0;0.0
2023-RG;development;210;220;bn:00026695n;0.0;0.0;0.0
2023-RG;trustworthy;225;235;bn:00112161a;0.0;0.0;0.0
2023-RG;information systems;237;255;bn:00025331n;0.8671182907764461;0.2857142857142857;0.0057576260864751145
2023-RG;digital;261;267;bn:00101372a;0.7352941176470589;0.044642857142857144;8.65027957703593e-05
2023-RG;trust;269;273;bn:00078487n;0.0;0.0;0.0
2023-RG;research;288;295;bn:00067280n;0.8762886597938144;0.3392857142857143;0.011176161213530421
2023-RG;focused;300;306;bn:00084726v;0.0;0.0;0.0
2023-RG;scope;319;323;bn:00003268n;0.0;0.0;0.0
2023-RG;forms;335;339;bn:00026512n;0.0;0.0;0.0
2023-RG;trust;344;348;bn:00078487n;0.0;0.0;0.0
2023-RG;study;359;363;bn:00074790n;0.0;0.0;0.0
2023-RG;review;369;374;bn:00092618v;0.0;0.0;0.0
2023-RG;research literature;380;398;bn:03136677n;1.0;0.24107142857142858;0.0035500747384155456
2023-RG;reporting;400;408;bn:00082233v;0.0;0.0;0.0
2023-RG;design;413;418;bn:00026535n;0.0;0.0;0.0
2023-RG;development;424;434;bn:00026695n;0.0;0.0;0.0
2023-RG;blockchain;439;448;bn:13658974n;0.0;0.0;0.0
2023-RG;solutions;450;458;bn:00072760n;0.0;0.0;0.0
2023-RG;focus on;464;471;bn:00084725v;1.0;0.14285714285714285;0.0014394065216187786
2023-RG;trustworthiness;473;487;bn:00078496n;1.0;0.15178571428571427;0.0035293140674306596
2023-RG;requirements;489;500;bn:00026105n;0.0;0.0;0.0
2023-RG;drive;507;511;bn:00087327v;0.0;0.0;0.0
2023-RG;solutions;519;527;bn:00072760n;0.0;0.0;0.0
2023-RG;findings;534;541;bn:00026650n;0.0;0.0;0.0
2023-RG;show;543;546;bn:00086557v;0.0;0.0;0.0
2023-RG;digital;553;559;bn:00101372a;0.7352941176470589;0.044642857142857144;8.65027957703593e-05
2023-RG;trust;561;565;bn:00078487n;0.0;0.0;0.0
2023-RG;form;583;586;bn:00026512n;0.0;0.0;0.0
2023-RG;trust;591;595;bn:00078487n;0.0;0.0;0.0
2023-RG;organizations;606;618;bn:00059480n;0.8291784088445697;0.4017857142857143;0.013234927752864972
2023-RG;seek;620;623;bn:00093452v;0.0;0.0;0.0
2023-RG;reenforce;628;636;bn:00092613v;1.0;0.008928571428571428;6.920223661628744e-06
2023-RG;trust;639;643;bn:00078487n;0.0;0.0;0.0
2023-RG;technology;648;657;bn:00005105n;0.9934597776324395;0.6875;0.05781500858107734
2023-RG;social;663;668;bn:00110842a;0.0;0.0;0.0
2023-RG;trust;670;674;bn:00078487n;0.0;0.0;0.0
2023-RG;remain;676;681;bn:00092756v;0.0;0.0;0.0
2023-RG;powerful;683;690;bn:00108878a;0.0;0.0;0.0
2023-RG;drivers;692;698;bn:00028795n;0.0;0.0;0.0
2023-RG;decision making;703;717;bn:00025693n;1.0;0.20535714285714285;0.003183302884349222
2023-RG;analyze;723;729;bn:00082596v;0.0;0.0;0.0
2023-RG;primary;734;740;bn:00109011a;0.0;0.0;0.0
2023-RG;studies;742;748;bn:00074790n;0.0;0.0;0.0
2023-RG;extract;751;757;bn:00032120n;0.8571428571428571;0.05357142857142857;0.0001868460388639761
2023-RG;formulate;763;771;bn:00086735v;0.0;0.0;0.0
2023-RG;set;775;777;bn:00070697n;0.7636363636363637;0.24107142857142858;0.003923766816143498
2023-RG;trustworthiness;785;799;bn:00078496n;1.0;0.15178571428571427;0.0035293140674306596
2023-RG;requirements;801;812;bn:00026105n;0.0;0.0;0.0
2023-RG;originated;821;830;bn:00082757v;0.0;0.0;0.0
2023-RG;literature;848;857;bn:00051538n;0.9563957920414697;0.45535714285714285;0.021705281514698554
2023-RG;formulated;864;873;bn:00086735v;0.0;0.0;0.0
2023-RG;requirements;875;886;bn:00026105n;0.0;0.0;0.0
2023-RG;aim at;917;922;bn:13630768v;0.0;0.0;0.0
2023-RG;supporting;924;933;bn:00082995v;0.0;0.0;0.0
2023-RG;business;935;942;bn:00014137n;0.8796992481203008;0.3482142857142857;0.01335949177877429
2023-RG;technology;948;957;bn:00005105n;0.9934597776324395;0.6875;0.05781500858107734
2023-RG;experts;959;965;bn:00032322n;0.9980806142034548;0.17857142857142858;0.0017992581520234734
2023-RG;translating;970;980;bn:00089840v;0.0;0.0;0.0
2023-RG;trust issues;988;999;bn:15675943n;1.0;0.017857142857142856;1.3840447323257487e-05
2023-RG;specific;1006;1013;bn:00111001a;0.0;0.0;0.0
2023-RG;design;1015;1020;bn:00026535n;0.0;0.0;0.0
2023-RG;decisions;1022;1030;bn:00021590n;0.0;0.0;0.0
2023-RG;rationalizing;1039;1051;bn:00082678v;0.0;0.0;0.0
2023-RG;technological;1059;1071;bn:00111688a;0.0;0.0;0.0
2023-RG;choices;1073;1079;bn:00018660n;0.0;0.0;0.0
2023-RG;bridge the gap;1085;1098;bn:13752790v;0.0;0.0;0.0
2023-RG;social;1108;1113;bn:00110842a;0.0;0.0;0.0
2023-RG;technological;1119;1131;bn:00111688a;0.0;0.0;0.0
2023-RG;domains;1133;1139;bn:00005516n;0.0;0.0;0.0
2023-RG;associate;1145;1153;bn:00082868v;0.0;0.0;0.0
2023-RG;trustworthiness;1159;1173;bn:00078496n;1.0;0.15178571428571427;0.0035293140674306596
2023-RG;requirements;1175;1186;bn:00026105n;0.0;0.0;0.0
2023-RG;trustworthiness;1199;1213;bn:00078496n;1.0;0.15178571428571427;0.0035293140674306596
2023-RG;factors;1215;1221;bn:00032661n;0.0;0.0;0.0
2023-RG;defined;1223;1229;bn:00086464v;0.0;0.0;0.0
2023-RG;social science;1238;1251;bn:00072545n;1.0;0.44642857142857145;0.014359464097879644
2023-RG;ability;1254;1260;bn:00000318n;0.974025974025974;0.1875;0.0018165587111775453
2023-RG;benevolence;1263;1273;bn:00009913n;0.0;0.0;0.0
2023-RG;integrity;1279;1287;bn:00047017n;0.9279437609841827;0.19642857142857142;0.0018269390466699883
2015-KRLG;Crisis management;0;16;bn:02836923n;1.0;0.2413793103448276;0.0017825431395543643
2015-KRLG;management process;7;24;bn:03127800n;1.0;0.20689655172413793;0.0020505947394873513
2015-KRLG;comply;33;38;bn:00082139v;1.0;0.034482758620689655;2.0103869994974032e-05
2015-KRLG;norms;53;57;bn:00058008n;0.0;0.0;0.0
2015-KRLG;regulations;63;73;bn:00059436n;0.0;0.0;0.0
2015-KRLG;time;88;91;bn:00077270n;0.905951115834219;0.5057471264367817;0.015234265929524766
2015-KRLG;needs;97;101;bn:00091028v;0.8593350383631714;0.1839080459770115;0.0007505444798123639
2015-KRLG;constantly;106;115;bn:00114251r;0.9918032786885246;0.12643678160919541;0.00027028536326576197
2015-KRLG;deal with;117;125;bn:13604860v;0.0;0.0;0.0
2015-KRLG;uncertainty;127;137;bn:00064069n;0.0;0.0;0.0
2015-KRLG;adapt;143;147;bn:00082215v;0.863013698630137;0.16091954022988506;0.0005629083598592729
2015-KRLG;process;153;159;bn:00064536n;0.0;0.0;0.0
2015-KRLG;scenario;161;168;bn:01190125n;0.8952042628774423;0.20689655172413793;0.0011258167197185458
2015-KRLG;current;175;181;bn:00100790a;0.8571428571428571;0.022988505747126436;1.3402579996649354e-05
2015-KRLG;situation;183;191;bn:00071869n;0.0;0.0;0.0
2015-KRLG;requirements;200;211;bn:00026105n;0.0;0.0;0.0
2015-KRLG;process design;218;231;bn:02410789n;1.0;0.1839080459770115;0.0005718434131903725
2015-KRLG;challenging;233;243;bn:00084758v;0.8888888888888888;0.13793103448275862;0.0003216619199195845
2015-KRLG;conventional;254;265;bn:00100416a;0.0;0.0;0.0
2015-KRLG;activity;267;274;bn:00001172n;0.0;0.0;0.0
2015-KRLG;oriented;277;284;bn:00091200v;0.7352941176470589;0.11494252873563218;0.00022337633327748925
2015-KRLG;modeling;286;293;bn:00090876v;0.8244274809160306;0.20689655172413793;0.0014474786396381303
2015-KRLG;formalisms;295;304;bn:00035933n;0.0;0.0;0.0
2015-KRLG;ensure;306;311;bn:00082812v;0.96;0.04597701149425287;5.361031998659742e-05
2015-KRLG;process control;313;327;bn:03506057n;1.0;0.20689655172413793;0.0008041547997989613
2015-KRLG;design;332;337;bn:00026535n;0.0;0.0;0.0
2015-KRLG;provide;345;351;bn:00088643v;0.0;0.0;0.0
2015-KRLG;limited;358;364;bn:00099712a;0.9;0.034482758620689655;2.0103869994974032e-05
2015-KRLG;support;366;372;bn:00075330n;0.0;0.0;0.0
2015-KRLG;run-time;378;385;bn:13603785a;0.0;0.0;0.0
2015-KRLG;adaptability;387;398;bn:00001265n;0.9;0.06896551724137931;0.00012062321996984419
2015-KRLG;process;405;411;bn:00064536n;0.0;0.0;0.0
2015-KRLG;scenario;413;420;bn:01190125n;0.8952042628774423;0.20689655172413793;0.0011258167197185458
2015-KRLG;formalisms;438;447;bn:00035933n;0.0;0.0;0.0
2015-KRLG;overcome;453;460;bn:00086448v;0.0;0.0;0.0
2015-KRLG;deficiency;467;476;bn:00025913n;0.0;0.0;0.0
2015-KRLG;extend;489;494;bn:00084121v;0.0;0.0;0.0
2015-KRLG;process;500;506;bn:00064536n;0.0;0.0;0.0
2015-KRLG;designers;508;516;bn:00025770n;0.0;0.0;0.0
2015-KRLG;toolkit;518;524;bn:00050969n;1.0;0.19540229885057472;0.001518959066286927
2015-KRLG;paper;535;539;bn:00060464n;0.0;0.0;0.0
2015-KRLG;consider;545;552;bn:00083370v;0.8731117824773413;0.19540229885057472;0.000645557603171944
2015-KRLG;example;558;564;bn:00032100n;0.7471612414837244;0.2413793103448276;0.004409448818897638
2015-KRLG;flood management;571;586;bn:00035297n;1.0;0.05747126436781609;7.818171664712123e-05
2015-KRLG;management process;577;594;bn:03127800n;1.0;0.20689655172413793;0.0020505947394873513
2015-KRLG;implemented;596;606;bn:00084595v;0.7425742574257426;0.1724137931034483;0.0005025967498743508
2015-KRLG;COS;625;627;bn:03792862n;0.8642857142857143;0.12643678160919541;0.00027028536326576197
2015-KRLG;Operation;629;637;bn:00059125n;0.0;0.0;0.0
2015-KRLG;Center;639;644;bn:00017124n;0.7678244972577697;0.22988505747126436;0.0018763611995309098
2015-KRLG;smart city;650;659;bn:00427376n;1.0;0.04597701149425287;4.467526665549785e-05
2015-KRLG;solution;661;668;bn:00072760n;0.9548022598870056;0.14942528735632185;0.0007550120064779137
2015-KRLG;developed;670;678;bn:00086733v;0.0;0.0;0.0
2015-KRLG;company;690;696;bn:00021286n;0.7056056448451588;0.41379310344827586;0.008041547997989612
2015-KRLG;examine;712;718;bn:00082596v;0.0;0.0;0.0
2015-KRLG;existing;724;731;bn:00083184v;0.7076023391812866;0.12643678160919541;0.00027028536326576197
2015-KRLG;BPMN;734;737;bn:02370529n;1.0;0.1839080459770115;0.002823476852627464
2015-KRLG;specification;740;752;bn:00073217n;0.8614178838617741;0.3563218390804598;0.00540123973864969
2015-KRLG;process;762;768;bn:00064536n;0.0;0.0;0.0
2015-KRLG;propose;774;780;bn:00082486v;0.7466666666666667;0.16091954022988506;0.0005003629865415759
2015-KRLG;alternative way;785;799;bn:01529413n;1.0;0.011494252873563218;4.467526665549785e-06
2015-KRLG;specify;804;810;bn:00085560v;0.0;0.0;0.0
2015-KRLG;process;816;822;bn:00064536n;0.0;0.0;0.0
2015-KRLG;based;824;828;bn:00083142v;0.9375;0.034482758620689655;3.3506449991623385e-05
2015-KRLG;stat;833;836;bn:03814567n;1.0;0.13793103448275862;0.0003216619199195845
2015-KRLG;formalism;847;855;bn:00035933n;0.0;0.0;0.0
2015-KRLG;model;861;865;bn:00036197n;0.0;0.0;0.0
2015-KRLG;animate;868;874;bn:00082629v;1.0;0.011494252873563218;2.2337633327748925e-06
2015-KRLG;test;880;883;bn:00087731v;0.0;0.0;0.0
2015-KRLG;process;889;895;bn:00064536n;0.0;0.0;0.0
2015-KRLG;scenarios;897;905;bn:01190125n;0.8936170212765957;0.20689655172413793;0.0011258167197185458
2015-KRLG;Statecharts;920;930;bn:01128895n;1.0;0.25287356321839083;0.0017199977662366672
2015-KRLG;tools;932;936;bn:00077585n;0.887719298245614;0.26436781609195403;0.0016954263695761434
2013-SRZN;decentralization;4;19;bn:00025690n;0.0;0.0;0.0
2013-SRZN;organizations;24;36;bn:00059480n;0.0;0.0;0.0
2013-SRZN;change;55;60;bn:00053823n;0.8558456299659478;0.5686274509803921;0.07142406062519735
2013-SRZN;management;71;80;bn:00053116n;0.7938237965485921;0.37254901960784315;0.02759709504262709
2013-SRZN;operation;86;94;bn:00059125n;0.0;0.0;0.0
2013-SRZN;style;96;100;bn:00033729n;0.9363344051446946;0.5490196078431373;0.04597410798863277
2013-SRZN;requires;102;109;bn:00082822v;0.0;0.0;0.0
2013-SRZN;major;111;115;bn:00106335a;0.8596491228070176;0.13725490196078433;0.0015472055573097568
2013-SRZN;changes;117;123;bn:00053823n;0.8558456299659478;0.5686274509803921;0.07142406062519735
2013-SRZN;organization;128;139;bn:00059480n;0.0;0.0;0.0
2013-SRZN;processes;141;149;bn:00020452n;0.9025491237387148;0.6470588235294118;0.10732554467950742
2013-SRZN;heavily;155;161;bn:00115624r;0.0;0.0;0.0
2013-SRZN;involves;163;170;bn:00082428v;0.0;0.0;0.0
2013-SRZN;paper;185;189;bn:00060464n;0.0;0.0;0.0
2013-SRZN;demonstrates;191;202;bn:00086557v;0.0;0.0;0.0
2013-SRZN;primarily;225;233;bn:00115834r;1.0;0.0784313725490196;0.0006315124723713293
2013-SRZN;aimed;235;239;bn:00082485v;0.0;0.0;0.0
2013-SRZN;centralized;244;254;bn:00099443a;0.0;0.0;0.0
2013-SRZN;organizational structures;256;280;bn:03439996n;1.0;0.17647058823529413;0.0034101673508051783
2013-SRZN;shortcomings;298;309;bn:00025864n;1.0;0.0784313725490196;0.0007578149668455952
2013-SRZN;applied;316;322;bn:00082705v;0.0;0.0;0.0
2013-SRZN;decentralized organizations;327;353;bn:00025691n;1.0;0.17647058823529413;0.0025576255131038836
2013-SRZN;Overcoming;356;365;bn:00086448v;0.0;0.0;0.0
2013-SRZN;deficiencies;373;384;bn:00025913n;0.0;0.0;0.0
2013-SRZN;requires;386;393;bn:00082822v;0.0;0.0;0.0
2013-SRZN;new;395;397;bn:00107267a;0.0;0.0;0.0
2013-SRZN;principles;399;408;bn:00064426n;0.0;0.0;0.0
2013-SRZN;introduced;416;425;bn:00082273v;0.0;0.0;0.0
2013-SRZN;incorporated;431;442;bn:00089664v;0.8235294117647058;0.0784313725490196;0.000884117461319861
2013-SRZN;knowledge;452;460;bn:00020452n;0.8807829181494662;0.6470588235294118;0.10940953583833281
2013-SRZN;potential;465;473;bn:00108830a;0.0;0.0;0.0
2013-SRZN;source;475;480;bn:00009635n;0.0;0.0;0.0
2013-SRZN;principles;492;501;bn:00064426n;0.0;0.0;0.0
2013-SRZN;peer-to-peer;507;518;bn:13652371a;0.0;0.0;0.0
2013-SRZN;architectures;520;532;bn:00005442n;0.7927927927927928;0.3137254901960784;0.011114619513735395
2013-SRZN;tackles;541;547;bn:00094722v;0.0;0.0;0.0
2013-SRZN;problem;553;559;bn:00048242n;0.0;0.0;0.0
2013-SRZN;decentralization;564;579;bn:00025690n;0.0;0.0;0.0
2013-SRZN;way;592;594;bn:00033729n;0.8297480024585125;0.5294117647058824;0.04262709188506473
2013-SRZN;paper;602;606;bn:00060464n;0.0;0.0;0.0
2013-SRZN;presents;608;615;bn:00086557v;0.0;0.0;0.0
2013-SRZN;prevalent;617;625;bn:00101689a;0.0;0.0;0.0
2013-SRZN;decentralization;627;642;bn:00025690n;0.0;0.0;0.0
2013-SRZN;principles;644;653;bn:00064426n;0.0;0.0;0.0
2013-SRZN;peer;660;663;bn:00091519v;1.0;0.058823529411764705;0.0002841806125670982
2013-SRZN;potential;697;705;bn:00108830a;0.0;0.0;0.0
2013-SRZN;applied;713;719;bn:00082705v;0.0;0.0;0.0
2010-GRN;Innovative;0;9;bn:00021551n;0.9421686746987952;0.22115384615384615;0.009709461137323069
2010-GRN;Enterprise Architecture;11;33;bn:00655130n;1.0;0.16346153846153846;0.00450293849846867
2010-GRN;approaches;40;49;bn:00005144n;0.7205240174672489;0.10576923076923077;0.0013657809783958281
2010-GRN;developed;51;59;bn:00086733v;0.0;0.0;0.0
2010-GRN;researchers;64;74;bn:00067280n;0.8254931714719271;0.3269230769230769;0.01801175399387468
2010-GRN;focused;80;86;bn:00084726v;0.0;0.0;0.0
2010-GRN;evaluation;95;104;bn:00031973n;0.7947019867549668;0.28846153846153844;0.011919543084181774
2010-GRN;analysis;114;121;bn:00003793n;0.0;0.0;0.0
2010-GRN;organizations;126;138;bn:00059480n;0.8368638239339753;0.375;0.025180034765333995
2010-GRN;usually;140;146;bn:00114778r;1.0;0.16346153846153846;0.0030957702176972104
2010-GRN;require;148;154;bn:00082822v;0.0;0.0;0.0
2010-GRN;extensive;159;167;bn:00102620a;0.810126582278481;0.07692307692307693;0.0005297574704080788
2010-GRN;set;169;171;bn:00070697n;0.7547169811320755;0.19230769230769232;0.0046353778660706895
2010-GRN;measurable;177;186;bn:00106531a;0.0;0.0;0.0
2010-GRN;input parameters;189;204;bn:00005603n;1.0;0.17307692307692307;0.0031288800595977153
2010-GRN;practice;210;217;bn:00061054n;0.0;0.0;0.0
2010-GRN;organizations;220;232;bn:00059480n;0.8368638239339753;0.375;0.025180034765333995
2010-GRN;provide;247;253;bn:00088643v;0.0;0.0;0.0
2010-GRN;required;259;266;bn:00082822v;0.0;0.0;0.0
2010-GRN;data;268;271;bn:00025314n;0.9245136186770428;0.4230769230769231;0.02950086913334989
2010-GRN;implementation;289;302;bn:00016287n;0.7209039548022599;0.21153846153846154;0.005281019783130536
2010-GRN;approaches;313;322;bn:00005141n;0.0;0.0;0.0
2010-GRN;difficult;324;332;bn:00101358a;1.0;0.08653846153846154;0.0007449714427613609
2010-GRN;possible;345;352;bn:00108829a;0.990521327014218;0.10576923076923077;0.0017299892393013822
2010-GRN;work;364;367;bn:00081568n;0.0;0.0;0.0
2010-GRN;specify;372;378;bn:00085560v;0.0;0.0;0.0
2010-GRN;process;393;399;bn:00020452n;0.8530016583747927;0.7403846153846154;0.10643986424964821
2010-GRN;represents;406;415;bn:00085839v;0.0;0.0;0.0
2010-GRN;systematic;419;428;bn:00111606a;0.7575757575757576;0.04807692307692308;0.0002069365118781558
2010-GRN;identification;430;443;bn:00026542n;0.0;0.0;0.0
2010-GRN;gathering;446;454;bn:00085289v;0.0;0.0;0.0
2010-GRN;consolidation;461;473;bn:00022006n;0.0;0.0;0.0
2010-GRN;data;478;481;bn:00025314n;0.9245136186770428;0.4230769230769231;0.02950086913334989
2010-GRN;required;483;490;bn:00082822v;0.0;0.0;0.0
2010-GRN;target;499;504;bn:00002179n;0.897887323943662;0.14423076923076922;0.002110752421157189
2010-GRN;approach;509;516;bn:00005141n;0.0;0.0;0.0
2010-GRN;illustrate;522;531;bn:00087826v;0.9922480620155039;0.07692307692307693;0.0010595149408161575
2010-GRN;build;537;541;bn:00084198v;0.0;0.0;0.0
2010-GRN;process;547;553;bn:00020452n;0.88898756660746;0.7403846153846154;0.10771459316281765
2010-GRN;example;562;568;bn:00032099n;0.0;0.0;0.0
2010-GRN;present;574;580;bn:00086557v;0.0;0.0;0.0
2010-GRN;case study;584;593;bn:00016433n;0.0;0.0;0.0
2010-GRN;implement;604;612;bn:00084595v;0.8181818181818182;0.08653846153846154;0.001042960019865905
2010-GRN;research;618;625;bn:00067280n;0.9196837286724927;0.3269230769230769;0.01829318765002897
2010-GRN;approach;627;634;bn:00005141n;0.0;0.0;0.0
2010-GRN;fitness;651;657;bn:00034898n;0.0;0.0;0.0
2010-GRN;measurement;659;669;bn:00054019n;0.995475113122172;0.34615384615384615;0.016389371740749937
2010-GRN;context;678;684;bn:00022168n;0.7433628318584071;0.1346153846153846;0.00208592003973181
2010-GRN;real;691;694;bn:00102543a;0.0;0.0;0.0
2010-GRN;industrial;696;705;bn:00104995a;0.0;0.0;0.0
2010-GRN;project;707;713;bn:00049573n;0.9283276450511946;0.3076923076923077;0.01801175399387468
2010-GRN;mass;720;723;bn:00053662n;0.868421052631579;0.21153846153846154;0.005463123913583313
2010-GRN;retail company;725;738;bn:00067417n;1.0;0.09615384615384616;0.0011588444665176724
2010-GRN;poor;756;759;bn:00103931a;0.0;0.0;0.0
2010-GRN;quality;761;767;bn:00353055n;0.861193148257531;0.25961538461538464;0.012068537372734046
2010-GRN;input data;776;785;bn:00046851n;1.0;0.04807692307692308;0.0002069365118781558
2010-GRN;presented;787;795;bn:00086557v;0.0;0.0;0.0
2010-GRN;threat;807;812;bn:00054311n;0.0;0.0;0.0
2010-GRN;business-IT alignment;818;838;bn:14498183n;1.0;0.07692307692307693;0.0005297574704080788
2010-GRN;assessment;840;849;bn:00005120n;0.0;0.0;0.0
2010-GRN;fitness;861;867;bn:00034898n;0.0;0.0;0.0
2010-GRN;measurements;869;880;bn:00054019n;0.9949748743718593;0.34615384615384615;0.016389371740749937
2010-GRN;input parameters;893;908;bn:00005603n;1.0;0.17307692307692307;0.0031288800595977153
2010-GRN;built up;920;927;bn:00084210v;0.0;0.0;0.0
2010-GRN;applicability;934;946;bn:00005090n;0.9336099585062241;0.14423076923076922;0.001862428606903402
2010-GRN;fitness;955;961;bn:00034898n;0.0;0.0;0.0
2010-GRN;measurements;963;974;bn:00054019n;0.9949748743718593;0.34615384615384615;0.016389371740749937
2010-GRN;significantly;980;992;bn:00115771r;0.8;0.038461538461538464;0.0001324393676020197
2010-GRN;improved;994;1001;bn:00082573v;0.8333333333333334;0.019230769230769232;8.277460475126231e-05
2010-GRN;alignment;1025;1033;bn:00002740n;0.0;0.0;0.0
